midx;midy;midz
10715;10585;3975
10705;10595;3975
10715;10595;3975
10725;10585;3965
10735;10585;3965
10725;10595;3965
10735;10595;3965
10725;10585;3975
10735;10585;3975
10725;10595;3975
10735;10595;3975
10745;10585;3965
10755;10585;3965
10745;10595;3965
10755;10595;3965
10745;10585;3975
10755;10585;3975
10745;10595;3975
10755;10595;3975
10765;10585;3965
10775;10585;3965
10765;10595;3965
10775;10595;3965
10765;10585;3975
10775;10585;3975
10765;10595;3975
10775;10595;3975
10785;10585;3965
10795;10585;3965
10785;10595;3965
10795;10595;3965
10785;10585;3975
10795;10585;3975
10785;10595;3975
10795;10595;3975
10805;10585;3965
10815;10585;3965
10805;10595;3965
10815;10595;3965
10805;10585;3975
10815;10585;3975
10805;10595;3975
10815;10595;3975
10825;10585;3965
10835;10585;3965
10825;10595;3965
10835;10595;3965
10825;10585;3975
10835;10585;3975
10825;10595;3975
10835;10595;3975
10845;10585;3965
10855;10585;3965
10845;10595;3965
10855;10595;3965
10845;10585;3975
10855;10585;3975
10845;10595;3975
10855;10595;3975
10865;10585;3965
10875;10585;3965
10865;10595;3965
10875;10595;3965
10865;10585;3975
10875;10585;3975
10865;10595;3975
10875;10595;3975
10885;10585;3965
10895;10585;3965
10885;10595;3965
10895;10595;3965
10885;10585;3975
10895;10585;3975
10885;10595;3975
10895;10595;3975
10905;10585;3965
10915;10585;3965
10905;10595;3965
10915;10595;3965
10905;10585;3975
10915;10585;3975
10905;10595;3975
10915;10595;3975
10925;10585;3965
10935;10585;3965
10925;10595;3965
10935;10595;3965
10925;10585;3975
10935;10585;3975
10925;10595;3975
10935;10595;3975
10945;10585;3965
10955;10585;3965
10945;10595;3965
10955;10595;3965
10945;10585;3975
10955;10585;3975
10945;10595;3975
10955;10595;3975
10965;10585;3965
10975;10585;3965
10965;10595;3965
10975;10595;3965
10965;10585;3975
10975;10585;3975
10965;10595;3975
10975;10595;3975
10985;10585;3965
10995;10585;3965
10985;10595;3965
10985;10585;3975
10995;10585;3975
10985;10595;3975
10995;10595;3975
11005;10585;3975
11005;10595;3975
10415;10615;3975
10425;10605;3975
10435;10605;3975
10425;10615;3975
10435;10615;3975
10445;10605;3965
10455;10605;3965
10445;10615;3965
10455;10615;3965
10445;10605;3975
10455;10605;3975
10445;10615;3975
10455;10615;3975
10465;10605;3965
10475;10605;3965
10465;10615;3965
10475;10615;3965
10465;10605;3975
10475;10605;3975
10465;10615;3975
10475;10615;3975
10485;10605;3965
10495;10605;3965
10485;10615;3965
10495;10615;3965
10485;10605;3975
10495;10605;3975
10485;10615;3975
10495;10615;3975
10505;10605;3965
10515;10605;3965
10505;10615;3965
10515;10615;3965
10505;10605;3975
10515;10605;3975
10505;10615;3975
10515;10615;3975
10525;10605;3965
10535;10605;3965
10525;10615;3965
10535;10615;3965
10525;10605;3975
10535;10605;3975
10525;10615;3975
10535;10615;3975
10545;10605;3965
10555;10605;3965
10545;10615;3965
10555;10615;3965
10545;10605;3975
10555;10605;3975
10545;10615;3975
10555;10615;3975
10565;10605;3965
10575;10605;3965
10565;10615;3965
10575;10615;3965
10565;10605;3975
10575;10605;3975
10565;10615;3975
10575;10615;3975
10585;10605;3965
10595;10605;3965
10585;10615;3965
10595;10615;3965
10585;10605;3975
10595;10605;3975
10585;10615;3975
10595;10615;3975
10605;10605;3965
10615;10605;3965
10605;10615;3965
10615;10615;3965
10605;10605;3975
10615;10605;3975
10605;10615;3975
10615;10615;3975
10625;10605;3965
10635;10605;3965
10625;10615;3965
10635;10615;3965
10625;10605;3975
10635;10605;3975
10625;10615;3975
10635;10615;3975
10645;10605;3965
10655;10605;3965
10645;10615;3965
10655;10615;3965
10645;10605;3975
10655;10605;3975
10645;10615;3975
10655;10615;3975
10665;10605;3965
10675;10605;3965
10665;10615;3965
10675;10615;3965
10665;10605;3975
10675;10605;3975
10665;10615;3975
10675;10615;3975
10685;10605;3965
10695;10605;3965
10685;10615;3965
10695;10615;3965
10685;10605;3975
10695;10605;3975
10685;10615;3975
10695;10615;3975
10705;10605;3965
10715;10605;3965
10705;10615;3965
10715;10615;3965
10705;10605;3975
10715;10605;3975
10705;10615;3975
10715;10615;3975
10725;10605;3965
10735;10605;3965
10725;10615;3965
10735;10615;3965
10725;10605;3975
10735;10605;3975
10725;10615;3975
10735;10615;3975
10745;10605;3965
10755;10605;3965
10745;10615;3965
10755;10615;3965
10745;10605;3975
10755;10605;3975
10745;10615;3975
10755;10615;3975
10765;10605;3965
10775;10605;3965
10765;10615;3965
10775;10615;3965
10765;10605;3975
10775;10605;3975
10765;10615;3975
10775;10615;3975
10785;10605;3965
10795;10605;3965
10785;10615;3965
10795;10615;3965
10785;10605;3975
10795;10605;3975
10785;10615;3975
10795;10615;3975
10805;10605;3965
10815;10605;3965
10805;10615;3965
10815;10615;3965
10805;10605;3975
10815;10605;3975
10805;10615;3975
10815;10615;3975
10825;10605;3965
10835;10605;3965
10825;10615;3965
10835;10615;3965
10825;10605;3975
10835;10605;3975
10825;10615;3975
10835;10615;3975
10845;10605;3965
10855;10605;3965
10845;10615;3965
10855;10615;3965
10845;10605;3975
10855;10605;3975
10845;10615;3975
10855;10615;3975
10865;10605;3965
10875;10605;3965
10865;10615;3965
10875;10615;3965
10865;10605;3975
10875;10605;3975
10865;10615;3975
10875;10615;3975
10885;10605;3965
10895;10605;3965
10885;10615;3965
10895;10615;3965
10885;10605;3975
10895;10605;3975
10885;10615;3975
10895;10615;3975
10905;10605;3965
10915;10605;3965
10905;10615;3965
10915;10615;3965
10905;10605;3975
10915;10605;3975
10905;10615;3975
10915;10615;3975
10925;10605;3965
10935;10605;3965
10925;10615;3965
10935;10615;3965
10925;10605;3975
10935;10605;3975
10925;10615;3975
10935;10615;3975
10945;10605;3965
10955;10605;3965
10945;10615;3965
10955;10615;3965
10945;10605;3975
10955;10605;3975
10945;10615;3975
10955;10615;3975
10965;10605;3965
10975;10605;3965
10965;10615;3965
10975;10615;3965
10965;10605;3975
10975;10605;3975
10965;10615;3975
10975;10615;3975
10985;10605;3965
10985;10615;3965
10985;10605;3975
10995;10605;3975
10985;10615;3975
10995;10615;3975
11005;10605;3975
11005;10615;3975
10415;10625;3975
10415;10635;3975
10435;10625;3965
10435;10635;3965
10425;10625;3975
10435;10625;3975
10425;10635;3975
10435;10635;3975
10445;10625;3965
10455;10625;3965
10445;10635;3965
10455;10635;3965
10445;10625;3975
10455;10625;3975
10445;10635;3975
10455;10635;3975
10465;10625;3965
10475;10625;3965
10465;10635;3965
10475;10635;3965
10465;10625;3975
10475;10625;3975
10465;10635;3975
10475;10635;3975
10485;10625;3965
10495;10625;3965
10485;10635;3965
10495;10635;3965
10485;10625;3975
10495;10625;3975
10485;10635;3975
10495;10635;3975
10505;10625;3965
10515;10625;3965
10505;10635;3965
10515;10635;3965
10505;10625;3975
10515;10625;3975
10505;10635;3975
10515;10635;3975
10525;10625;3965
10535;10625;3965
10525;10635;3965
10535;10635;3965
10525;10625;3975
10535;10625;3975
10525;10635;3975
10535;10635;3975
10545;10625;3965
10555;10625;3965
10545;10635;3965
10555;10635;3965
10545;10625;3975
10555;10625;3975
10545;10635;3975
10555;10635;3975
10565;10625;3965
10575;10625;3965
10565;10635;3965
10575;10635;3965
10565;10625;3975
10575;10625;3975
10565;10635;3975
10575;10635;3975
10585;10625;3965
10595;10625;3965
10585;10635;3965
10595;10635;3965
10585;10625;3975
10595;10625;3975
10585;10635;3975
10595;10635;3975
10605;10625;3965
10615;10625;3965
10605;10635;3965
10615;10635;3965
10605;10625;3975
10615;10625;3975
10605;10635;3975
10615;10635;3975
10625;10625;3965
10635;10625;3965
10625;10635;3965
10635;10635;3965
10625;10625;3975
10635;10625;3975
10625;10635;3975
10635;10635;3975
10645;10625;3965
10655;10625;3965
10645;10635;3965
10655;10635;3965
10645;10625;3975
10655;10625;3975
10645;10635;3975
10655;10635;3975
10665;10625;3965
10675;10625;3965
10665;10635;3965
10675;10635;3965
10665;10625;3975
10675;10625;3975
10665;10635;3975
10675;10635;3975
10685;10625;3965
10695;10625;3965
10685;10635;3965
10695;10635;3965
10685;10625;3975
10695;10625;3975
10685;10635;3975
10695;10635;3975
10705;10625;3965
10715;10625;3965
10705;10635;3965
10715;10635;3965
10705;10625;3975
10715;10625;3975
10705;10635;3975
10715;10635;3975
10725;10625;3965
10735;10625;3965
10725;10635;3965
10735;10635;3965
10725;10625;3975
10735;10625;3975
10725;10635;3975
10735;10635;3975
10745;10625;3965
10755;10625;3965
10745;10635;3965
10755;10635;3965
10745;10625;3975
10755;10625;3975
10745;10635;3975
10755;10635;3975
10765;10625;3965
10775;10625;3965
10765;10635;3965
10775;10635;3965
10765;10625;3975
10775;10625;3975
10765;10635;3975
10775;10635;3975
10785;10625;3965
10795;10625;3965
10785;10635;3965
10795;10635;3965
10785;10625;3975
10795;10625;3975
10785;10635;3975
10795;10635;3975
10805;10625;3965
10815;10625;3965
10805;10635;3965
10815;10635;3965
10805;10625;3975
10815;10625;3975
10805;10635;3975
10815;10635;3975
10825;10625;3965
10835;10625;3965
10825;10635;3965
10835;10635;3965
10825;10625;3975
10835;10625;3975
10825;10635;3975
10835;10635;3975
10845;10625;3965
10855;10625;3965
10845;10635;3965
10855;10635;3965
10845;10625;3975
10855;10625;3975
10845;10635;3975
10855;10635;3975
10865;10625;3965
10875;10625;3965
10865;10635;3965
10875;10635;3965
10865;10625;3975
10875;10625;3975
10865;10635;3975
10875;10635;3975
10885;10625;3965
10895;10625;3965
10885;10635;3965
10895;10635;3965
10885;10625;3975
10895;10625;3975
10885;10635;3975
10895;10635;3975
10905;10625;3965
10915;10625;3965
10905;10635;3965
10915;10635;3965
10905;10625;3975
10915;10625;3975
10905;10635;3975
10915;10635;3975
10925;10625;3965
10935;10625;3965
10925;10635;3965
10935;10635;3965
10925;10625;3975
10935;10625;3975
10925;10635;3975
10935;10635;3975
10945;10625;3965
10955;10625;3965
10945;10635;3965
10955;10635;3965
10945;10625;3975
10955;10625;3975
10945;10635;3975
10955;10635;3975
10965;10625;3965
10975;10625;3965
10965;10635;3965
10975;10635;3965
10965;10625;3975
10975;10625;3975
10965;10635;3975
10975;10635;3975
10985;10625;3965
10985;10625;3975
10995;10625;3975
10985;10635;3975
10995;10635;3975
10415;10645;3975
10405;10655;3975
10415;10655;3975
10435;10645;3965
10435;10655;3965
10425;10645;3975
10435;10645;3975
10425;10655;3975
10435;10655;3975
10445;10645;3965
10455;10645;3965
10445;10655;3965
10455;10655;3965
10445;10645;3975
10455;10645;3975
10445;10655;3975
10455;10655;3975
10465;10645;3965
10475;10645;3965
10465;10655;3965
10475;10655;3965
10465;10645;3975
10475;10645;3975
10465;10655;3975
10475;10655;3975
10485;10645;3965
10495;10645;3965
10485;10655;3965
10495;10655;3965
10485;10645;3975
10495;10645;3975
10485;10655;3975
10495;10655;3975
10505;10645;3965
10515;10645;3965
10505;10655;3965
10515;10655;3965
10505;10645;3975
10515;10645;3975
10505;10655;3975
10515;10655;3975
10525;10645;3965
10535;10645;3965
10525;10655;3965
10535;10655;3965
10525;10645;3975
10535;10645;3975
10525;10655;3975
10535;10655;3975
10545;10645;3965
10555;10645;3965
10545;10655;3965
10555;10655;3965
10545;10645;3975
10555;10645;3975
10545;10655;3975
10555;10655;3975
10565;10645;3965
10575;10645;3965
10565;10655;3965
10575;10655;3965
10565;10645;3975
10575;10645;3975
10565;10655;3975
10575;10655;3975
10585;10645;3965
10595;10645;3965
10585;10655;3965
10595;10655;3965
10585;10645;3975
10595;10645;3975
10585;10655;3975
10595;10655;3975
10605;10645;3965
10615;10645;3965
10605;10655;3965
10615;10655;3965
10605;10645;3975
10615;10645;3975
10605;10655;3975
10615;10655;3975
10625;10645;3965
10635;10645;3965
10625;10655;3965
10635;10655;3965
10625;10645;3975
10635;10645;3975
10625;10655;3975
10635;10655;3975
10645;10645;3965
10655;10645;3965
10645;10655;3965
10655;10655;3965
10645;10645;3975
10655;10645;3975
10645;10655;3975
10655;10655;3975
10665;10645;3965
10675;10645;3965
10665;10655;3965
10675;10655;3965
10665;10645;3975
10675;10645;3975
10665;10655;3975
10675;10655;3975
10685;10645;3965
10695;10645;3965
10685;10655;3965
10695;10655;3965
10685;10645;3975
10695;10645;3975
10685;10655;3975
10695;10655;3975
10705;10645;3965
10715;10645;3965
10705;10655;3965
10715;10655;3965
10705;10645;3975
10715;10645;3975
10705;10655;3975
10715;10655;3975
10725;10645;3965
10735;10645;3965
10725;10655;3965
10735;10655;3965
10725;10645;3975
10735;10645;3975
10725;10655;3975
10735;10655;3975
10745;10645;3965
10755;10645;3965
10745;10655;3965
10755;10655;3965
10745;10645;3975
10755;10645;3975
10745;10655;3975
10755;10655;3975
10765;10645;3965
10775;10645;3965
10765;10655;3965
10775;10655;3965
10765;10645;3975
10775;10645;3975
10765;10655;3975
10775;10655;3975
10785;10645;3965
10795;10645;3965
10785;10655;3965
10795;10655;3965
10785;10645;3975
10795;10645;3975
10785;10655;3975
10795;10655;3975
10805;10645;3965
10815;10645;3965
10805;10655;3965
10815;10655;3965
10805;10645;3975
10815;10645;3975
10805;10655;3975
10815;10655;3975
10825;10645;3965
10835;10645;3965
10825;10655;3965
10835;10655;3965
10825;10645;3975
10835;10645;3975
10825;10655;3975
10835;10655;3975
10845;10645;3965
10855;10645;3965
10845;10655;3965
10855;10655;3965
10845;10645;3975
10855;10645;3975
10845;10655;3975
10855;10655;3975
10865;10645;3965
10875;10645;3965
10865;10655;3965
10875;10655;3965
10865;10645;3975
10875;10645;3975
10865;10655;3975
10875;10655;3975
10885;10645;3965
10895;10645;3965
10885;10655;3965
10895;10655;3965
10885;10645;3975
10895;10645;3975
10885;10655;3975
10895;10655;3975
10905;10645;3965
10915;10645;3965
10905;10655;3965
10915;10655;3965
10905;10645;3975
10915;10645;3975
10905;10655;3975
10915;10655;3975
10925;10645;3965
10935;10645;3965
10925;10655;3965
10935;10655;3965
10925;10645;3975
10935;10645;3975
10925;10655;3975
10935;10655;3975
10945;10645;3965
10955;10645;3965
10945;10655;3965
10955;10655;3965
10945;10645;3975
10955;10645;3975
10945;10655;3975
10955;10655;3975
10965;10645;3965
10975;10645;3965
10965;10655;3965
10975;10655;3965
10965;10645;3975
10975;10645;3975
10965;10655;3975
10975;10655;3975
10985;10645;3975
10995;10645;3975
10985;10655;3975
10405;10665;3975
10415;10665;3975
10405;10675;3975
10415;10675;3975
10425;10665;3965
10435;10665;3965
10425;10675;3965
10435;10675;3965
10425;10665;3975
10435;10665;3975
10425;10675;3975
10435;10675;3975
10445;10665;3965
10455;10665;3965
10445;10675;3965
10455;10675;3965
10445;10665;3975
10455;10665;3975
10445;10675;3975
10455;10675;3975
10465;10665;3965
10475;10665;3965
10465;10675;3965
10475;10675;3965
10465;10665;3975
10475;10665;3975
10465;10675;3975
10475;10675;3975
10485;10665;3965
10495;10665;3965
10485;10675;3965
10495;10675;3965
10485;10665;3975
10495;10665;3975
10485;10675;3975
10495;10675;3975
10505;10665;3965
10515;10665;3965
10505;10675;3965
10515;10675;3965
10505;10665;3975
10515;10665;3975
10505;10675;3975
10515;10675;3975
10525;10665;3965
10535;10665;3965
10525;10675;3965
10535;10675;3965
10525;10665;3975
10535;10665;3975
10525;10675;3975
10535;10675;3975
10545;10665;3965
10555;10665;3965
10545;10675;3965
10555;10675;3965
10545;10665;3975
10555;10665;3975
10545;10675;3975
10555;10675;3975
10565;10665;3965
10575;10665;3965
10565;10675;3965
10575;10675;3965
10565;10665;3975
10575;10665;3975
10565;10675;3975
10575;10675;3975
10585;10665;3965
10595;10665;3965
10585;10675;3965
10595;10675;3965
10585;10665;3975
10595;10665;3975
10585;10675;3975
10595;10675;3975
10605;10665;3965
10615;10665;3965
10605;10675;3965
10615;10675;3965
10605;10665;3975
10615;10665;3975
10605;10675;3975
10615;10675;3975
10625;10665;3965
10635;10665;3965
10625;10675;3965
10635;10675;3965
10625;10665;3975
10635;10665;3975
10625;10675;3975
10635;10675;3975
10645;10665;3965
10655;10665;3965
10645;10675;3965
10655;10675;3965
10645;10665;3975
10655;10665;3975
10645;10675;3975
10655;10675;3975
10665;10665;3965
10675;10665;3965
10665;10675;3965
10675;10675;3965
10665;10665;3975
10675;10665;3975
10665;10675;3975
10675;10675;3975
10685;10665;3965
10695;10665;3965
10685;10675;3965
10695;10675;3965
10685;10665;3975
10695;10665;3975
10685;10675;3975
10695;10675;3975
10705;10665;3965
10715;10665;3965
10705;10675;3965
10715;10675;3965
10705;10665;3975
10715;10665;3975
10705;10675;3975
10715;10675;3975
10725;10665;3965
10735;10665;3965
10725;10675;3965
10735;10675;3965
10725;10665;3975
10735;10665;3975
10725;10675;3975
10735;10675;3975
10745;10665;3965
10755;10665;3965
10745;10675;3965
10755;10675;3965
10745;10665;3975
10755;10665;3975
10745;10675;3975
10755;10675;3975
10765;10665;3965
10775;10665;3965
10765;10675;3965
10775;10675;3965
10765;10665;3975
10775;10665;3975
10765;10675;3975
10775;10675;3975
10785;10665;3965
10795;10665;3965
10785;10675;3965
10795;10675;3965
10785;10665;3975
10795;10665;3975
10785;10675;3975
10795;10675;3975
10805;10665;3965
10815;10665;3965
10805;10675;3965
10815;10675;3965
10805;10665;3975
10815;10665;3975
10805;10675;3975
10815;10675;3975
10825;10665;3965
10835;10665;3965
10825;10675;3965
10835;10675;3965
10825;10665;3975
10835;10665;3975
10825;10675;3975
10835;10675;3975
10845;10665;3965
10855;10665;3965
10845;10675;3965
10855;10675;3965
10845;10665;3975
10855;10665;3975
10845;10675;3975
10855;10675;3975
10865;10665;3965
10875;10665;3965
10865;10675;3965
10875;10675;3965
10865;10665;3975
10875;10665;3975
10865;10675;3975
10875;10675;3975
10885;10665;3965
10895;10665;3965
10885;10675;3965
10895;10675;3965
10885;10665;3975
10895;10665;3975
10885;10675;3975
10895;10675;3975
10905;10665;3965
10915;10665;3965
10905;10675;3965
10915;10675;3965
10905;10665;3975
10915;10665;3975
10905;10675;3975
10915;10675;3975
10925;10665;3965
10935;10665;3965
10925;10675;3965
10935;10675;3965
10925;10665;3975
10935;10665;3975
10925;10675;3975
10935;10675;3975
10945;10665;3965
10955;10665;3965
10945;10675;3965
10955;10675;3965
10945;10665;3975
10955;10665;3975
10945;10675;3975
10955;10675;3975
10965;10665;3965
10975;10665;3965
10965;10675;3965
10965;10665;3975
10975;10665;3975
10965;10675;3975
10975;10675;3975
10985;10665;3975
10985;10675;3975
10405;10685;3975
10415;10685;3975
10405;10695;3975
10415;10695;3975
10425;10685;3965
10435;10685;3965
10425;10695;3965
10435;10695;3965
10425;10685;3975
10435;10685;3975
10425;10695;3975
10435;10695;3975
10445;10685;3965
10455;10685;3965
10445;10695;3965
10455;10695;3965
10445;10685;3975
10455;10685;3975
10445;10695;3975
10455;10695;3975
10465;10685;3965
10475;10685;3965
10465;10695;3965
10475;10695;3965
10465;10685;3975
10475;10685;3975
10465;10695;3975
10475;10695;3975
10485;10685;3965
10495;10685;3965
10485;10695;3965
10495;10695;3965
10485;10685;3975
10495;10685;3975
10485;10695;3975
10495;10695;3975
10505;10685;3965
10515;10685;3965
10505;10695;3965
10515;10695;3965
10505;10685;3975
10515;10685;3975
10505;10695;3975
10515;10695;3975
10525;10685;3965
10535;10685;3965
10525;10695;3965
10535;10695;3965
10525;10685;3975
10535;10685;3975
10525;10695;3975
10535;10695;3975
10545;10685;3965
10555;10685;3965
10545;10695;3965
10555;10695;3965
10545;10685;3975
10555;10685;3975
10545;10695;3975
10555;10695;3975
10565;10685;3965
10575;10685;3965
10565;10695;3965
